,title,price,adress,image_link,page,category
6090,Infinix Note 4 pro x571,67000,Patte d'Oie, media/annonces/pics/thumbs/1437e143d9bd0b98b000ddaa0b290a32.jpg ,31,phones
6091,Samsung S10 quasi neuf,330000,Plateau, media/annonces/pics/thumbs/bdf561972f9ca3c9fd1cc77932cc8b44.jpg ,31,phones
6092,Tecno spark youth 16go,45000,Mbao, media/annonces/pics/thumbs/2fb70f898981c3d977a466b733c299f1.jpg ,31,phones
6093,iPhone 5c occasion 5go,30000,Mbao, media/annonces/pics/thumbs/13de308e126fb82153d8cea0312984a4.jpg ,31,phones
6094,Iphone 6s,115000,Médina, media/annonces/pics/thumbs/2b932d91d47b348f32ff420b94bf1e00.png ,31,phones
6095,Iphone 6s pink and grey,95000,Plateau, media/annonces/pics/thumbs/e46280e68ccee12bf9cbb532b2ed163a.png ,31,phones
6096,TECNO POP 3,48500,Plateau, media/annonces/pics/thumbs/0a26bed2333c11a87c3cfebec0d472fb.jpg ,31,phones
6097,Nokia Android,70000,Médina, media/annonces/pics/thumbs/7770352d572b3b221c935d5fd27b5506.jpg ,31,phones
6098,TECNO Camon 12 Pro,116000,Plateau, media/annonces/pics/thumbs/1250969c187cc752edc0461e3a54d142.jpg ,31,phones
6099,Samsung a 51,150000,Dakar, media/annonces/pics/thumbs/f9a1bda3c74754d5c485475942f577d7.jpg ,31,phones
6100,DES TECNOS TOUTES SERIES,1,Point E, media/annonces/pics/thumbs/fa6d01fc4ab3679f5d8ae5ac65684aa8.jpg ,31,phones
6101,Iphone Xsmax 64gb turbosim écran fissuré ,215000,Parcelles assainies, media/annonces/pics/thumbs/e2e75f0f77f659982793231479df5666.jpeg ,31,phones
6102,Iphone X 64gb Noir ,280000,Parcelles assainies, media/annonces/pics/thumbs/e601812e56b6b3ce9f5a4d62721ad7aa.jpeg ,31,phones
6103,iPhone 6s venant,90000,Dakar, media/annonces/pics/thumbs/761ee6f46ec9379d7d95f1915b0e4476.jpg ,31,phones
6104,Vente de téléphone Samsung note 3,45000,Fann, media/annonces/pics/thumbs/3a03a3d84b5b46913196e6bc73ebf031.jpg ,31,phones
6105,Huawei p30 pro,370000,Parcelles assainies, media/annonces/pics/thumbs/6fda7ba70da961da5a7e0722a60c041c.jpeg ,31,phones
6106,TECNO A VENDRE,100,Point E, media/annonces/pics/thumbs/37f8b7c5dd2e07df5dc54a9b07292633.png ,31,phones
6107,Unlocked Apple iPhone 11 Pro,400,Tambacounda, media/annonces/pics/thumbs/e5ebf7f1a3bf4f0a1296c9bd73ba134d.jpg ,31,phones
6108,Samsung Galaxy A ,100,Point E, media/annonces/pics/thumbs/d26f397d960b2de0d20009522e25f472.jpg ,31,phones
6109,iPhone 7 128go,135000,Dakar, media/annonces/pics/thumbs/779891b7b8086fd030c18f8a4bb12c43.jpg ,31,phones
6110,INVENS Max 3,39500,Plateau, media/annonces/pics/thumbs/a5454e73fa1e87ad7e13d80502366e8b.jpg ,31,phones
6111,INVENS UNO,38000,Dakar, media/annonces/pics/thumbs/879011cccc89c119b27c1cbf18bb0907.jpg ,31,phones
6112,Smart WATCH ,15000,Dakar, media/annonces/pics/thumbs/cffd952752e5ae36387787766d4c9df0.jpg ,31,phones
6113,iPhone 11,400000,Médina, media/annonces/pics/thumbs/172a5feca0ae8403e076862e5838ee92.jpg ,31,phones
6114,iPhone x 64go et 256go,290000,Dakar, media/annonces/pics/thumbs/1a2f3ba5320346ccadcb666b0c17a415.jpeg ,31,phones
6115,iPhones 6s 16gb/32Gb/64gb/128Gb,90000,Médina, media/annonces/pics/thumbs/ad679a66591806d6118736b255c74310.jpg ,31,phones
6116,ALCATEL U3,19900,Ouest Foire, media/annonces/pics/thumbs/81d39ea27ae1528963f1edbccae75901.jpeg ,31,phones
6117,iPhone 6 64giga,70000,Maristes, media/annonces/pics/thumbs/37173779663e836db8884b43cd15b115.jpg ,31,phones
6118,iphone 7plus 128gb,200000,Parcelles assainies, media/annonces/pics/thumbs/7512cdd8a535bc27a3878b9a9102ffef.jpeg ,31,phones
6119,iPhone X de 64giga venant,295000,Dakar, media/annonces/pics/thumbs/4add59af67ee9795c17291bbca08cddb.jpg ,31,phones
6120,Iphone 7 128gb Noir,135000,Dakar, media/annonces/pics/thumbs/dd886a368248e88579ee9beefdf7d49c.jpeg ,31,phones
6121,Iphone SE,80000,Yoff, media/annonces/pics/thumbs/924fc978c64843d16e5d004f66f4fbc2.jpeg ,31,phones
6122,iphone 7plus 128gb,190000,Parcelles assainies, media/annonces/pics/thumbs/c9aa02cf2ebd286879d5be813a90b8f3.jpeg ,31,phones
6123,Itel A16,20000,Grand Dakar, media/annonces/pics/thumbs/499d1317b3c9d690ed80b60c3b6f8841.jpeg ,31,phones
6124,Iphone 7plus 128gb,190000,Parcelles assainies, media/annonces/pics/thumbs/86a67c1488d193bc7667fad48665bdc5.jpeg ,31,phones
6125,SAMSUNG GALAXY A10S,79000,Plateau, media/annonces/pics/thumbs/e8269932fc23c4c8ca12c086a44ae2db.png ,31,phones
6126,iPhone 5s 16giga,50000,Ouest Foire, media/annonces/pics/thumbs/8a7fc7baaa9854388efbfe094b199cc9.jpg ,32,phones
6127,SAMSUNG GALAXY A2 core,51000,Plateau, media/annonces/pics/thumbs/3ddecea38092886259a91815fb3c7c83.jpg ,32,phones
6128,Smart WATCH ,13000,Dakar, media/annonces/pics/thumbs/b2699697555c511bd751820c6ac46c82.jpg ,32,phones
6129,Smart WATCH ,13000,Dakar, media/annonces/pics/thumbs/11032b4446244978eb8f403bdb6ffa9c.jpg ,32,phones
6130,INVENS V3 plus ,37000,Plateau, media/annonces/pics/thumbs/a5270ae156b316c834e4e9bb1096e91e.jpeg ,32,phones
6131,INVENS Max 8,45000,Plateau, media/annonces/pics/thumbs/9576128eb214f728d9a72d8bc5fd0853.jpg ,32,phones
6132,IPhone 11pro 64gb,550000,Médina, media/annonces/pics/thumbs/a8993d2d0f302ccf4230f2902c8f195a.jpg ,32,phones
6133,SAMSUNG GALAXY A10S,76000,Dakar, media/annonces/pics/thumbs/8f39bc9af123d515aa0be816f4868665.jpg ,32,phones
6134,SAMSUNG GALAXY A70,210000,Dakar, media/annonces/pics/thumbs/94ff9a9cd70c41e155c9d8bcda06bd94.jpg ,32,phones
6135,iPhone 5s venant,55000,Hann Maristes, media/annonces/pics/thumbs/e991ff0c671832db2936f718cd297f90.jpeg ,32,phones
6136,iPhone 6s+ venant,145000,Hann Maristes, media/annonces/pics/thumbs/59ec6288cf402485822e54fc9739de6a.jpg ,32,phones
6137,iPhone 7+ venant,195000,Hann Maristes, media/annonces/pics/thumbs/cc28bcb52593d0e09d9be2e7a1928dcd.jpg ,32,phones
6138,iPhone 6 venant,75000,Hann Maristes, media/annonces/pics/thumbs/3da1e5f3d0763a501fb26a10683a03a8.jpg ,32,phones
6139,iPhone 6s venant,95000,Hann Maristes, media/annonces/pics/thumbs/0d207a027cbc9f3b52a255933e7ca766.jpg ,32,phones
6140,iPhone 7 venant,135000,Hann Maristes, media/annonces/pics/thumbs/a378d3aab9204e3b351ae78477ad5edb.jpg ,32,phones
6141,Iphone 7plus 128gb,200000,Parcelles assainies, media/annonces/pics/thumbs/85257c52764c8097d023f6d20f63dcdc.jpeg ,32,phones
6142,Iphone 7 Rouge 128 go,145000,HLM, media/annonces/pics/thumbs/21cd04e6145fae536d663dcbce2adbf5.jpg ,32,phones
6143,Iphone 8plus 64giga blanc,290000,Parcelles assainies, media/annonces/pics/thumbs/49493be318d2fb859dd16d3f9fc46536.jpeg ,32,phones
6144,Iphone 7plus 128gb ,200000,Parcelles assainies, media/annonces/pics/thumbs/56ab3a245dead5048173de08bef9601f.jpeg ,32,phones
6145,iPhone 6s 32go,70000,Golf, media/annonces/pics/thumbs/255f5463e359f76eb22f800a37fa75be.jpeg ,32,phones
6146,Samsung Galaxy note 3,50000,Yoff, media/annonces/pics/thumbs/9084462ae302d918f83709dd7165812f.jpg ,32,phones
6147,Honor 7A ,65000,Yoff, media/annonces/pics/thumbs/10b3aeac934f95f4db51b1f8cc94b140.jpg ,32,phones
6148,SAMSUNG GALAXY A20S ,102000,Dakar, media/annonces/pics/thumbs/5ac7f670ff041eef7669d71cb39c1f2b.jpg ,32,phones
6149,Iphone 7plus 128gb,210000,Parcelles assainies, media/annonces/pics/thumbs/6c7258e4d1dd89d900f4bf31e0807be2.jpeg ,32,phones
6150,Samsung a7,120000,Castors, media/annonces/pics/thumbs/60e14fc3c1b03a1ebbc66c00eceb45f1.jpg ,32,phones
6151,TECNO SPARK 4 PRO,70000,Pikine, media/annonces/pics/thumbs/d865cae13a9738aca44bb75b29c5224e.jpg ,32,phones
6152,Iphone 6simple 64gb,90000,Parcelles assainies, media/annonces/pics/thumbs/db09731a9fedfbf61211152d33a9c592.jpeg ,32,phones
6153,iPhone 8plus,290000,Almadies, media/annonces/pics/thumbs/b1b1b2be624ce5f35e4e1d139c13b4d3.jpeg ,32,phones
6154,Xiaomi Redmi Note 8T ,155000,Mermoz, media/annonces/pics/thumbs/0fb54ee886b0aeecffc0282d50a4cf76.jpg ,32,phones
6155,INVENS Max 3,39000,Dakar, media/annonces/pics/thumbs/871b9db00d6296784c91d344807392f7.png ,32,phones
6156,Portable ,177000,VDN, media/annonces/pics/thumbs/d230ac2dd06dc5f2104bbdfc00b71f4d.jpeg ,32,phones
6157,Portable ,70000,VDN, media/annonces/pics/thumbs/f1dea35fcd01de1e36e662f303fe4433.jpeg ,32,phones
6158,iPhone 8 Plus 64 red,265000,Derklé, media/annonces/pics/thumbs/6b716d2c68e4098ed7920d4b850ccbea.jpeg ,32,phones
6159,Iphone 6 simple 64gb,95000,Parcelles assainies, media/annonces/pics/thumbs/371487c52760ec9f7c687b3e96596833.jpeg ,32,phones
6160,IPHONE 11 Simple RED 64,450000,Parcelles assainies, media/annonces/pics/thumbs/e6784f58a3bb4e019a88c104a807eb88.jpeg ,32,phones
6161,iPhone 7 128go,132000,Patte d'Oie, media/annonces/pics/thumbs/7beaa94c2ba9f26c15e88416f72a16ca.jpeg ,32,phones
6162,IPhone Xsmax 256Go,490000,Médina, media/annonces/pics/thumbs/53563ede48a021aa9aabb8b46dd12d4b.jpg ,32,phones
6163,IPhone 8plus 64gb scellé,300000,Médina, media/annonces/pics/thumbs/05fe1747368f4daacd082db22eae8a3e.jpg ,32,phones
6164,Tecno camon 12,87000,Rufisque, media/annonces/pics/thumbs/a43aca0a3b785867656773d35c3bac76.jpg ,32,phones
6165,Tecno spark 4,66000,Rufisque, media/annonces/pics/thumbs/56fdc005162ca34fb3f80434b8a257f0.jpg ,32,phones
6166,iPhone ,320000,Parcelles assainies, media/annonces/pics/thumbs/6894b938de2463d01051b10104efc610.jpeg ,32,phones
6167,Samsung Galaxy A10s,78000,Dakar, media/annonces/pics/thumbs/83446f699b930600ca526586653407a7.jpg ,33,phones
6168,Iphone 6 simple 64 gb,95000,Parcelles assainies, media/annonces/pics/thumbs/2d5b50b9b1efff3c1e00096a54789ca3.jpeg ,33,phones
6169,IPhone Xr 128gb,350000,Médina, media/annonces/pics/thumbs/d15f7aebf62269a944d35bb9bb89dcf1.jpg ,33,phones
6170,Iphone X à vendre,315000,Yoff, media/annonces/pics/thumbs/7e2de9eca1e1c09e8338a025b0edc1f3.jpeg ,33,phones
6171,Iphone ,550000,Médina, media/annonces/pics/thumbs/65a233be42e1b9bf2478fd15f80ce6fd.jpg ,33,phones
6172,Iphone ,220000,Médina, media/annonces/pics/thumbs/fd639b56c5820f7c2db621a99f68ef2c.jpg ,33,phones
6173,Samsung S10,250000,Almadies, media/annonces/pics/thumbs/ae683a52729bb7a29c6add8c250091e9.png ,33,phones
6174,Xiaomi Redmi note 7,120000,Rufisque, media/annonces/pics/thumbs/82e5e49e806727dca4a6e846130c71d2.jpg ,33,phones
6175,INVENS k1,42000,Dakar, media/annonces/pics/thumbs/13add7d66e9015a2eec9e92edd7180c6.jpg ,33,phones
6176,SAMSUNG GALAXY A51,175000,Dakar, media/annonces/pics/thumbs/1dd089e674929d590830b2d3fae72153.jpg ,33,phones
6177,INVENS Max 8,45000,Dakar, media/annonces/pics/thumbs/2392f6c101ec54e2a0dd789be64d1581.jpg ,33,phones
6178,iphone 7 32 go,135000,HLM, media/annonces/pics/thumbs/29370721282a2e38dc845f6bd2b077a2.jpg ,33,phones
6179,INVENS V3,36000,Dakar, media/annonces/pics/thumbs/2cff05a155edc5c79ef38c147c831c16.jpg ,33,phones
6180,INVENS Max 9,44000,Dakar, media/annonces/pics/thumbs/fe8c69be569d5623d516dfd435312cea.jpg ,33,phones
6181,Smartphone invens v12 ,39000,Dakar, media/annonces/pics/thumbs/9988a891e2035496be41a1aa9c0dff2b.jpg ,33,phones
6182,IPhone 7 simple 32gb Rose scellé,150000,Médina, media/annonces/pics/thumbs/ca7efbd8400c674709e0e1d18df3bdfe.jpg ,33,phones
6183,Samsung J7 ,135000,Dakar, media/annonces/pics/thumbs/90691ce7bc898cf279a6a96e0f6dc873.jpg ,33,phones
6184,Iphone 11 blanc,480000,Rufisque, media/annonces/pics/thumbs/05a70e1ff7d08d0b29985bc8e96b3d72.jpeg ,33,phones
6185,Iphone 6simple 64gb,90000,Parcelles assainies, media/annonces/pics/thumbs/dedac69a1c65bdfe138215da091d7f75.jpeg ,33,phones
6186,Nokia 6.1,65000,Parcelles assainies, media/annonces/pics/thumbs/7456bd1e3c9646395c8a414f101fbf32.jpg ,33,phones
6187,Apple iPhone 11 Pro Max 512GB Unlocked == $850,497000,Bene Tally, media/annonces/pics/thumbs/6432ed7b80f5c2c43a675bfa036ced18.jpg ,33,phones
6188,iPhone 7+,180000,Keur Massar, img/nophoto.png ,33,phones
6189,Iphone 6simple 64gb,90000,Parcelles assainies, media/annonces/pics/thumbs/e1cbd04cef41090fa3ecfbb797666112.jpeg ,33,phones
6190,Samsung s7 edge,50000,Amitié, img/nophoto.png ,33,phones
6191,Iphone 6 simple 64gb,90000,Parcelles assainies, media/annonces/pics/thumbs/12142f41cc667da47d152e694f838b6e.jpeg ,33,phones
6192,iPhone X 64 go ,350000,Patte d'Oie, media/annonces/pics/thumbs/bd4d47e570fa4a628c10a2d77324a060.jpeg ,33,phones
6193,Machine minceur,261,Almadies, media/annonces/pics/thumbs/ab9cde703238ed7aa274a73ba60630e0.jpg ,33,phones
6194,iPhone 6 64 go,105,Patte d'Oie, media/annonces/pics/thumbs/10a67171692f00e0c320890451a9e168.jpeg ,33,phones
6195,Huawei mate 8 ,40000,Ouest Foire, img/nophoto.png ,33,phones
6196,iPhone 6 Plus ,155000,Patte d'Oie, media/annonces/pics/thumbs/75eb02fe1091deffa3a5cd06faa94220.jpeg ,33,phones
6197,Samsung Galaxy,250,Parcelles assainies, media/annonces/pics/thumbs/0b97b5ddbc11e3c07fdbe83ff8b1071c.jpg ,33,phones
6198,Téléphone Techno/phantom9 garantie 1ans avec facture,140000,Dakar, media/annonces/pics/thumbs/7255d4f5721aecf3c7e9b72c11fa2633.jpg ,33,phones
6199,iPhone 6 64 gb,100000,Patte d'Oie, media/annonces/pics/thumbs/db84bcfd515e54cad637704fed921fc9.jpeg ,33,phones
6200,Iphone 7 plus 128 giga,240000,Médina, media/annonces/pics/thumbs/2fea294d95fabbfa126b5507acbe3550.jpeg ,33,phones
6201,Samsung galaxy note 8,250000,Parcelles assainies, media/annonces/pics/thumbs/b7a2aa748bbb0eae1e766524a3937b68.jpg ,33,phones
6202,iPhone 6 64 gb ,110000,Dakar, media/annonces/pics/thumbs/4bac3a6c75a50af22348be0d75cc1715.jpeg ,33,phones
6203,iPhone 6 64 gb scellé dans sa boite,120000,Patte d'Oie, media/annonces/pics/thumbs/7ef175a39cd80b32346efd9a7465f28d.jpeg ,33,phones
6204,Coques personnalisées,7000,Nord Foire, media/annonces/pics/thumbs/16fce13b9045d9c2843a13ac5813c9a6.jpeg ,33,phones
6205,Infinix smart 3 plus 32Go ,65000,Fass, media/annonces/pics/thumbs/835b7834080f6d9c1e6603496e07e575.jpeg ,33,phones
6206,iPhone 8 Plus neuf 64 go gold,260000,Niarry Tally, media/annonces/pics/thumbs/140c3dc873d7275ee65fcaa8ab6db51d.jpeg ,33,phones
6207,Lots de smartphones authentiques venants,25000,Mbao, media/annonces/pics/thumbs/15f0b8a1e260e198fa7b942a75059d01.jpg ,33,phones
6208,IPhone 7 32gb,155000,Médina, media/annonces/pics/thumbs/9b01047243e3bdc29f9b5228c8afb769.jpg ,34,phones
6209,Samsung galaxy s10,500000,Gueule tapée, media/annonces/pics/thumbs/d708eac8f12271453e96560d384d7396.jpg ,34,phones
6210,IPhone 7plus 32gb,230000,Médina, media/annonces/pics/thumbs/391d07747c244a2ed4469c903debf1d6.jpeg ,34,phones
6211,Téléphone Doro 8042,200000,Keur Massar, img/nophoto.png ,34,phones
6212,Apple iPhone 11 Pro Max 256GB Unlocked,478808,Dakar, media/annonces/pics/thumbs/edc819ad26ec8c2a58d856cd8071c9c1.jpg ,34,phones
6213,iPhone X mini 64 go,360000,Dakar, media/annonces/pics/thumbs/7290634bb26fb8eb6842176b2c507b1f.jpeg ,34,phones
6214,Airpod,40000,Dakar, media/annonces/pics/thumbs/9fa5a2da321767ab580d1620ab794353.jpg ,34,phones
6215,"apple iphone 11,xs max,galaxy s10+",600000,Cité avion, media/annonces/pics/thumbs/9b947e97c2fd28222149f01ca4bbfcf5.jpg ,34,phones
6216,IPhone 6s 32gb ,110000,Médina, media/annonces/pics/thumbs/ae244f956793de6dda989159b067b083.jpeg ,34,phones
6217,Iphone 8 simple 64go,230000,Dakar, media/annonces/pics/thumbs/9d246a4581d5812780574675b4dc1819.jpeg ,34,phones
6218,IPhone 7 simple 128gb,170000,Médina, media/annonces/pics/thumbs/132a9d403fc675319de7b4eaed925b08.jpeg ,34,phones
6219,Iphone 6 plus 16gb,120000,Rufisque, img/nophoto.png ,34,phones
6220,Samsung Galaxy S8   Chargeur sans fil,220000,Liberté 6, media/annonces/pics/thumbs/e4402217ef79e89d586ef566f4fe7509.png ,34,phones
6221,IPhone 7 simple 32gb,155000,Médina, media/annonces/pics/thumbs/bbfe073ba8f794e44e562ef236a0cef1.jpeg ,34,phones
6222,Samsung galaxy J7 prime ,80000,Amitié, media/annonces/pics/thumbs/2f1b9f1203cea7d15f3309c9060b68df.jpg ,34,phones
6223,Samsung galaxy J7 prime ,135000,Amitié, media/annonces/pics/thumbs/31eec23e4e3dc5c631fd3e9c8d728a44.jpg ,34,phones
6224,IPhones 6S 32gb,110000,Médina, media/annonces/pics/thumbs/7e4a8c4703add1460cea248831e86acd.png ,34,phones
6225,IPhone 6s+,60000,Yoff, img/nophoto.png ,34,phones
6226,"iPhone XR, Iphone X, iPhone 8 Plus, iPhone 5S",380000,Scat Urbam, media/annonces/pics/thumbs/0ac417673613d82308c13d4ec2832ee9.jpeg ,34,phones
6227,HUAWEI P20,210000,Dakar, media/annonces/pics/thumbs/e4ced5bbc70a87d5601b797900527596.png ,34,phones
6228,iPhone 5 et iPhone 5S,60000,Médina, media/annonces/pics/thumbs/4d8bb17e07382fd9cf1a1666a77854d6.jpeg ,34,phones
6229,IPhone XS Max 256gb tout neuf 550000cfa,550000,Diamalaye, media/annonces/pics/thumbs/11ce22b1a063b3ef035963228aa4b17d.jpeg ,34,phones
6230,"Bonjour,je vend mon portable Samsung j6  en bon état ",80,Guédiawaye, media/annonces/pics/thumbs/fbadadd841df70cb7c8b0ffa3c008e0c.jpg ,34,phones
6231,Tecno camon 11 pro,130000,Point E, media/annonces/pics/thumbs/188e4e451c461b74eabd3cf7c44ef7c1.jpeg ,34,phones
6232,Tecno camon 11 pro,140000,Point E, media/annonces/pics/thumbs/b70847f138ac18ad1468a4049d3c1fc0.jpeg ,34,phones
6233,TÉLÉPHONES IPHONE 7+ ET AUTRES,275000,Point E, media/annonces/pics/thumbs/f1417e67f7db3e61f6e0588c162102e2.jpg ,34,phones
6234,Tecno camon 11 pro,140000,Point E, media/annonces/pics/thumbs/7676fff7bafeb82be8689d03fc60cde4.jpeg ,34,phones
6235,Samsung galaxy j2 core,58000,Point E, media/annonces/pics/thumbs/21b48e1c5366a01138ec77f1a40e682a.jpg ,34,phones
6236,GEMINI DUAL LIGHTNING CONVERTER,5000,Dakar, media/annonces/pics/thumbs/21cdf4e2dabe4ada4ab4bad22e375488.jpg ,34,phones
6237,Iphone 6 ,109900,Dakar, media/annonces/pics/thumbs/785b1d7a7499b420e5dcd6f42c95429e.jpg ,34,phones
6238,Samsung galaxy A10 ,70000,Plateau, media/annonces/pics/thumbs/5ded6e6b11c262cae3029e9eaeb59d0f.jpg ,34,phones
6239,iphone 7 rouge 128 go pas cher,200000,Dakar, media/annonces/pics/thumbs/ba9d95aea416148468053796051538e3.jpg ,34,phones
6240,Samsung Galaxy J1 ace deuxième main,38000,Point E, media/annonces/pics/thumbs/6dd5311c5cc9967908366bbdf3206f36.gif ,34,phones
6241,IPhone 5S,70000,Médina, media/annonces/pics/thumbs/f1314974ac024a27be249908436768e2.jpeg ,34,phones
6242,IPhones 8plus scellé ,420000,Médina, media/annonces/pics/thumbs/dcc32da6264f8f4fc202befe10a0f978.jpeg ,34,phones
6243,IPhones 7plus 128gb,270000,Médina, media/annonces/pics/thumbs/7ef0b3271a1242824e491ebe2d449287.png ,34,phones
6244,Chargeur de Voiture à Double Port - Roadster avec Casque sans Fil,16000,Plateau, media/annonces/pics/thumbs/d52a0f2772e13a8a1449becfce4c9cf6.jpg ,34,phones
6245,Samsung galaxy a7 2018,140000,Liberté 6, media/annonces/pics/thumbs/f938ae513270fddfde8ec8b950a5b8a2.jpg ,34,phones
6246,iPhone 6s Rose,200,Plateau, media/annonces/pics/thumbs/940013c4dc7d67e907a02a9b6e674e2c.jpeg ,34,phones
6247,iPhone SE (Édition limitée),200,Plateau, media/annonces/pics/thumbs/da1b176d6aa1f25eb7425064cc570c12.jpeg ,34,phones
6248,iPhone 7 Plus ,300,Plateau, media/annonces/pics/thumbs/7611e38b8382b2a138da4f0ef1508a0d.jpeg ,34,phones
6249,iPhone 7 Plus Intacte ,300,Plateau, media/annonces/pics/thumbs/0bb3a0ab0b8d3f4f45c2f27196df799a.jpeg ,34,phones
6250,iPhone 7 Plus à vendre ,240,Hann Maristes, media/annonces/pics/thumbs/eed704b44fb844f9f2958871e5c0be5a.jpeg ,35,phones
6251,Tecno camon 11 pro,120000,Dakar, media/annonces/pics/thumbs/026ca80beb788e75c5696d5bd9ca65ab.jpg ,35,phones
6252,TECNO CAMON 11 PRO,140000,Point E, media/annonces/pics/thumbs/7b21c0e84a28d307da2847d5fbef455d.jpeg ,35,phones
6253,samsung galaxy j2 core dual sim,58000,Point E, media/annonces/pics/thumbs/fa69f29b70950c568945e1221dcc54de.jpg ,35,phones
6254,TECNO CAMON 11 PRO,135000,Point E, media/annonces/pics/thumbs/680981566910b0ab8324e787769da752.jpeg ,35,phones
6255,Iphone x,390000,Dakar, media/annonces/pics/thumbs/02cecb2b620d0f66d1d29434b7cbddf5.jpg ,35,phones
6256, Huawei y5 prime,79900,Plateau, media/annonces/pics/thumbs/fe647bba7e14009b9b9a5b7d9dd22fda.jpg ,35,phones
6257,Tecno spark 3,62000,Dakar, media/annonces/pics/thumbs/e9acf6278d25ce58792ce3020d141488.jpg ,35,phones
6258,Iphone xs gold,499000,Dakar, media/annonces/pics/thumbs/76c280bcbf171326d480fa9f708ec723.jpg ,35,phones
6259, Iphone 6,135000,Plateau, media/annonces/pics/thumbs/1e5f6d315bd0982fc2ea4dd891eb4350.jpg ,35,phones
6260,SAMSUNG GALAXY S8 PLUS,310000,Keur Massar, media/annonces/pics/thumbs/f3267afdcdcbe0dbbb3c8521abdd6726.jpg ,35,phones
6261,iphone X white 256Gb FROM CANADA *NEGOTIABLE*,450000,Scat Urbam, media/annonces/pics/thumbs/b60a5d2d11c1ec5be9658e788769eec1.jpg ,35,phones
6262,vente de telephone,140000,Dakar, media/annonces/pics/thumbs/6b8ecd9f63a18a84ea8bf3449d2a41b1.jpeg ,35,phones
6263,iPhone 7simple,175000,Dakar, media/annonces/pics/thumbs/c4e5a42253b1fa4ab9039aff5a56c320.jpeg ,35,phones
6264,iPhone 8,230000,Grand Yoff, media/annonces/pics/thumbs/04880e95f2e2de3a9acf327c5a7aac42.jpeg ,35,phones
6265,Vente iphone 6s Gold 64go officiel,150,Parcelles assainies, media/annonces/pics/thumbs/8b594a1f029da4230a02ad470d9e76a6.jpg ,35,phones
6266,Samsung galaxy j6 plus,99900,Dieuppeul, media/annonces/pics/thumbs/35c4330becba432f47ed60e96a8aecdf.jpg ,35,phones
6267,iphone 7 ,199900,Derklé, media/annonces/pics/thumbs/0982f8aad50478c500b3f8cc745852ab.jpg ,35,phones
6268,Iphone xsmax,600000,Grand Dakar, media/annonces/pics/thumbs/50433490b226e2f967710585f839e136.png ,35,phones
6269,Lg g6,140000,Plateau, media/annonces/pics/thumbs/085de3f2d05ff642ac28174fe70198a5.jpg ,35,phones
6270,iPhone X white 256Gb FROM CANADA *NEGOTIABLE*,450000,Scat Urbam, media/annonces/pics/thumbs/70fadd7ba1e8a1488d9925933a216481.jpg ,35,phones
6271,Tecno,75000,Fann, media/annonces/pics/thumbs/ceaaea38d658b07cc27a2f817a627ee2.jpg ,35,phones
6272,Huawei y7 pro 2018,70000,Sicap liberté, media/annonces/pics/thumbs/002e62a42d4ab89f3822bb5517597eb9.jpg ,35,phones
6273,Iphone 6s+,190000,Parcelles assainies, media/annonces/pics/thumbs/fd51cd8a6efa2eda111e9137cd610146.jpg ,35,phones
6274,Iphone SE,30000,Ngor, media/annonces/pics/thumbs/9b8671836a1b52b580d567406ffa7c74.jpg ,35,phones
6275, Iphone x,490000,Plateau, media/annonces/pics/thumbs/8866fb145451ad594adc4c38fea7d2d0.jpg ,35,phones
6276, Huawei honor 10,170000,Plateau, media/annonces/pics/thumbs/ee8e3eac04ee46bb4e69df668892643c.jpeg ,35,phones
6277, Huawei y3,49900,Derklé, media/annonces/pics/thumbs/6b3bd160299b51c7ba9ede5737d09c90.jpg ,35,phones
6278, Itel a16,34900,Derklé, media/annonces/pics/thumbs/2b8cf68c67c014378a0a54a22bd6c320.jpg ,35,phones
6279,Samsung galaxy s10+ plus,560000,Plateau, media/annonces/pics/thumbs/2c2427dd7418ea80e61dd390f082904b.png ,35,phones
6280,Iphone 6,125000,Gueule tapée, media/annonces/pics/thumbs/1deba5f3ac401d16db46037a576c1543.jpg ,35,phones
6281,Samsung galaxy j4+,84900,Plateau, media/annonces/pics/thumbs/fd9d6ac23e1a3eb3febd3b28979581e8.jpg ,35,phones
