web-scraper-order,web-scraper-start-url,details,prix,adresse,image-lien-src
"1706124007-991","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","Nokia 2.3 à vendre","40 000 FCFA","Castors","media/annonces/pics/thumbs/e0cb4ce368ab88aae460ca8cfb87624b.jpg"
"1706124007-992","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","iPhone 6S plus tout neuf à un prix abordable","95 000 FCFA","Yoff","media/annonces/pics/thumbs/99c728def6018766c70bfb04879ab3e6.jpeg"
"1706124007-993","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","IPhone XS 64GB scellé","215 000 FCFA","Plateau","media/annonces/pics/thumbs/316dcf9bca848ea1442dbb08b3a7fb1a.jpeg"
"1706124007-994","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","Iphone 12","450 000 FCFA","Ouakam","media/annonces/pics/thumbs/c7751fe86bae513d93c5e134f0283065.jpg"
"1706124007-995","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","iphone 12 pro max neuf","630 000 FCFA","Dakar","media/annonces/pics/thumbs/b8e67d195a0b3483b5f2be053013eb76.jpeg"
"1706124013-996","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","iPhone 11","280 000 FCFA","Dakar","media/annonces/pics/thumbs/b5a7c2ac17ce5a5abce4fef87eb2d6cc.jpeg"
"1706124013-997","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","iPhone 11 Pro 64g / 256g","345 000 FCFA","Dakar","media/annonces/pics/thumbs/654b5abf5f333d4baef579fcc96d795d.jpeg"
"1706124013-998","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","iPhone XS Max","265 000 FCFA","Dakar","media/annonces/pics/thumbs/bf5aaafa144f04d1b3faf8288d84a98c.jpeg"
"1706124013-999","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","iPhone 11 Pro max","385 000 FCFA","Dakar","media/annonces/pics/thumbs/f1c4bb55906608ef8a90600e31d17160.jpeg"
"1706124013-1000","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","iPhone 12 simple","350 000 FCFA","Dakar","media/annonces/pics/thumbs/8e53b93053c0409f419e0f3c7bed931a.jpeg"
"1706124013-1001","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","iPhone 13 pro max","760 000 FCFA","Dakar","media/annonces/pics/thumbs/977274c7d944447a176ce43b3be1d840.jpeg"
"1706124013-1002","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","IPhone 11","280 000 FCFA","Almadies","media/annonces/pics/thumbs/68c0dba0859af83ec4d5ebc1eb96231a.jpeg"
"1706124013-1003","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","Lot de téléphones","500 000 FCFA","Mbour","media/annonces/pics/thumbs/af59062685d29c6490653729d46daa49.jpg"
"1706124013-1004","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","Iphone 7","78 000 FCFA","Médina","media/annonces/pics/thumbs/de9619a1bd5100ea3b26f4dbf6d4f0fe.jpg"
"1706124013-1005","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","Samsung Galaxy S20 Fe 128go ram 6 2sim","230 000 FCFA","Dieuppeul","media/annonces/pics/thumbs/8304f1973085cf72fb7a9e324470c4c1.jpg"
"1706124013-1006","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","Iphone XMAX 64Gb","245 000 FCFA","Plateau","media/annonces/pics/thumbs/75df7bbc658f9d3205a9a357656dc8c6.jpeg"
"1706124013-1007","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","IPhone X 64/256GB scellé","200 000 FCFA","Dakar","media/annonces/pics/thumbs/60430170a4f6b337a9cfb8bfccdea5ae.jpeg"
"1706124013-1008","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","IPhone XR 64GB 2SIM scellé","225 000 FCFA","Dakar","img/nophoto.png"
"1706124013-1009","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","iPhone 7 simple 128g","95 000 FCFA","Dakar","media/annonces/pics/thumbs/0d122d13a6636ff950d9b1883a3ed257.jpeg"
"1706124013-1010","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","iPhone 8","125 000 FCFA","Dakar","media/annonces/pics/thumbs/ed3c123eaa121358688beba2bbee4407.jpeg"
"1706124013-1011","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","iPhone 11 64g/128g","290 000 FCFA","Dakar","media/annonces/pics/thumbs/48b3a6d8034b090c6cba6e68e22620e3.jpeg"
"1706124013-1012","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","iPhone 8 Plus","165 000 FCFA","Dakar","media/annonces/pics/thumbs/c456e19174e53adfb2aa8231f12787a3.jpeg"
"1706124013-1013","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","iPhone 11 Pro 64go/256go","355 000 FCFA","Dakar","media/annonces/pics/thumbs/ea51075a78abad08e2426d46d8c26e14.jpeg"
"1706124013-1014","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","iPhone X neuf scellé 64go/256go","215 000 FCFA","Dakar","media/annonces/pics/thumbs/d0d2335a769f92fe86093938a8c8b884.jpeg"
"1706124013-1015","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","iPhone XS Max 64go / 256go","275 000 FCFA","Dakar","media/annonces/pics/thumbs/5d954eaa763829172dfe06d55a472b09.jpeg"
"1706124013-1016","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","iPhone XR neuf scellé","235 000 FCFA","Dakar","media/annonces/pics/thumbs/ea0de031b188dd4ef50b06d0f38d1f85.jpeg"
"1706124013-1017","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","iPhone 11 256 giga","330 000 FCFA","Ouest Foire","media/annonces/pics/thumbs/d2ae446624ea4d47335c9da6b86a429e.jpeg"
"1706124013-1018","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","iPhone X 64g/256go","185 000 FCFA","Dakar","media/annonces/pics/thumbs/c6d612bc9a6d0fb9367cb388aaade19d.jpeg"
"1706124013-1019","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","iPhone 11 Pro max","390 000 FCFA","Dakar","media/annonces/pics/thumbs/2b5948debd82ba36f81d8b8538f42432.jpeg"
"1706124013-1020","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","iphone 12","345 000 FCFA","Dakar","media/annonces/pics/thumbs/da71406fcad7b1811986f28ad71dce02.jpeg"
"1706124013-1021","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","iphone 12 pro","475 000 FCFA","Dakar","media/annonces/pics/thumbs/4b9b9e9c5db7559cf9604d55c791e0a3.jpeg"
"1706124013-1022","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","iphone 12 pro max","560 000 FCFA","Dakar","media/annonces/pics/thumbs/e994da5acb302581885f868a2557fc39.jpeg"
"1706124013-1023","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","iPhone 7 Plus 128go","145 000 FCFA","Dakar","media/annonces/pics/thumbs/94bf2e40b14544f8cbdbda4b54387f7a.jpeg"
"1706124013-1024","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","IPhone 11 64GB","325 000 FCFA","Dakar","media/annonces/pics/thumbs/c244800ddf86d45872a2b4f2e70ec16d.jpeg"
"1706124013-1025","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","IPhone xs Max 64/256GB","275 000 FCFA","Plateau","media/annonces/pics/thumbs/7dfdddc33f3a49fa48206b6d0281cb74.jpeg"
"1706124013-1026","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","IPhone XR 64/128GB","220 000 FCFA","Plateau","media/annonces/pics/thumbs/a9ecf18256d66cafbaa51daa9ff7af55.jpeg"
"1706124013-1027","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","IPhone XS 64GB scellé","220 000 FCFA","Plateau","media/annonces/pics/thumbs/af363aa3fc634f6d8323efa43e23d32c.jpeg"
"1706124013-1028","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","IPhone 7 plus 128GB scellé","150 000 FCFA","Dakar","media/annonces/pics/thumbs/bc1ce1031c19fd49a94c989f2fb734b5.jpeg"
"1706124013-1029","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","IPhone X 64GB","197 000 FCFA","Plateau","media/annonces/pics/thumbs/6c00f275cea8db731adb8d08b04e9cf6.jpeg"
"1706124013-1030","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","IPhone X 64/256GB","200 000 FCFA","Plateau","media/annonces/pics/thumbs/8411a19307eb4546393f421a84df64d1.jpeg"
"1706124013-1031","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","Iphone 8 simple 64","80 000 FCFA","Dakar","media/annonces/pics/thumbs/ff9367c642a933378fb724343eb0d18b.jpg"
"1706124013-1032","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","iPhone 12 pro 512 gb","625 000 FCFA","Dakar","media/annonces/pics/thumbs/8e9bf9f21fa99e43b0f4a7d6d37c60e7.png"
"1706124013-1033","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","IPhone 11 Pro 64/256GB","325 000 FCFA","Plateau","media/annonces/pics/thumbs/16e4195e090f6eb6de88114b55d2156f.jpeg"
"1706124013-1034","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","IPhone 11 64/128GB","265 000 FCFA","Plateau","media/annonces/pics/thumbs/fb24e07389e2e3216b9bb76c7f8cce83.jpeg"
"1706124013-1035","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","IPhone XR 64/128GB","190 000 FCFA","Plateau","media/annonces/pics/thumbs/6252b7c7f692ebcae56d2aa0a1190d45.jpeg"
"1706124013-1036","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","IPhone XS Max 64/256GB","240 000 FCFA","Plateau","media/annonces/pics/thumbs/0102bb07dd95de48d9fe6bc264c73d43.jpeg"
"1706124013-1037","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=18","IPhone X 64GB en promo","178 000 FCFA","Plateau","media/annonces/pics/thumbs/b9bd00b06b0794027eed46885f326344.jpeg"
"1706124019-1038","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","IPhone X 64 GB scellé","195 000 FCFA","Plateau","media/annonces/pics/thumbs/5f42adeecfadf561c1809dc5573466c1.jpeg"
"1706124019-1039","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","Samsung Galaxy A32 5G","140 000 FCFA","Keur Massar","media/annonces/pics/thumbs/cae7b3c78ab603ecf5e078286787996e.jpg"
"1706124019-1040","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","Iphone 13 pro 128 gb","650 000 FCFA","Dakar","media/annonces/pics/thumbs/66e48c6723307ad217ff0a7dc32a1116.png"
"1706124019-1041","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","iPhone 7 Plus neuf scellé","155 000 FCFA","Dakar","media/annonces/pics/thumbs/1e040a7c87c71ff73da81d12abb13d3e.jpeg"
"1706124019-1042","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","Galaxy s21 ultra","490 000 FCFA","Dakar","media/annonces/pics/thumbs/b92fe11e5d0ac1feb9f983c265589eb1.jpeg"
"1706124019-1043","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","iPhone XR neuf","240 000 FCFA","Dakar","media/annonces/pics/thumbs/aea43ee7bca35ab9218e62ddaa0d6180.jpeg"
"1706124019-1044","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","Galaxy s10 plus","230 000 FCFA","Dakar","media/annonces/pics/thumbs/5e2ce192959118c389ebf96756694502.jpeg"
"1706124019-1045","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","iPhone XS Max neuf","265 000 FCFA","Dakar","media/annonces/pics/thumbs/3e47b70beb8e62b6e7dae0426e10c479.jpeg"
"1706124019-1046","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","Galaxy s21 neuf","320 000 FCFA","Dakar","media/annonces/pics/thumbs/52e87db80951b41df1839f7b6db49a5c.jpeg"
"1706124019-1047","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","Samsung Galaxy S20","280 000 FCFA","Dakar","media/annonces/pics/thumbs/f0ced72e6e22f3969bae584c0705ac66.jpeg"
"1706124019-1048","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","iPhone X 256go","235 000 FCFA","Dakar","img/nophoto.png"
"1706124019-1049","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","IPhone 11 simple neuf","260 000 FCFA","Saint Louis","img/nophoto.png"
"1706124019-1050","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","IPhone X","165 000 FCFA","Point E","media/annonces/pics/thumbs/8ff577822c1f0a01847d1bb1ff2dcfba.jpeg"
"1706124019-1051","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","iPhone x","165 000 FCFA","Point E","media/annonces/pics/thumbs/7385196d899b9a2a4097afad647745fc.jpeg"
"1706124019-1052","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","Iphone 12 simple 64 gb","375 000 FCFA","Dakar","media/annonces/pics/thumbs/88aafd685207478891a1ebc1838e6d90.png"
"1706124019-1053","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","IPhone 12 pro 128 giga","410 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/2d7e9cf510e94bb98529cf6e81544c99.jpg"
"1706124019-1054","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","iphone 12 pro max","520 000 FCFA","Dakar","media/annonces/pics/thumbs/7e019dba0cbce3f960273c785ba5c54e.jpeg"
"1706124019-1055","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","iphone 12 pro","450 000 FCFA","Dakar","media/annonces/pics/thumbs/66aa01f3f426caab8394234aa855cf36.jpeg"
"1706124019-1056","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","iPhone 11 Pro max","360 000 FCFA","Dakar","media/annonces/pics/thumbs/10d1a5b0e1a2f77bc4be9e2acc6a5548.jpeg"
"1706124019-1057","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","iphone 12","325 000 FCFA","Dakar","media/annonces/pics/thumbs/a61d24a68fd491b5069209ebd0d3a382.jpeg"
"1706124019-1058","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","iphone 11","260 000 FCFA","Dakar","media/annonces/pics/thumbs/728e73bdc983687c5cb7d4cdbc0d3ba1.jpeg"
"1706124019-1059","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","iPhone 11 pro","335 000 FCFA","Dakar","media/annonces/pics/thumbs/d6513c4bf1f6dc24420863318319783c.jpeg"
"1706124019-1060","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","iPhone 8 Plus 64g/256g","160 000 FCFA","Dakar","media/annonces/pics/thumbs/422e48ebcd90f994a7d127dd6c7c07c4.jpeg"
"1706124019-1061","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","IPhone X 64g /256g","170 000 FCFA","Dakar","media/annonces/pics/thumbs/682ecb7113734da5711b3124ac744c20.jpeg"
"1706124019-1062","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","Iphone 7 plus","135 000 FCFA","Dakar","media/annonces/pics/thumbs/89509c932f6f9e28dfa0b4f5b259a3e3.jpeg"
"1706124019-1063","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","Apple iPhone 13 Pro Max 1 To GOLD Factory débloqué","","Dakar","media/annonces/pics/thumbs/653b2fe378b407ef79f5c87fbd9ddaa8.jpg"
"1706124019-1064","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","IPhone XR 64GB double SIM","185 000 FCFA","Dakar","media/annonces/pics/thumbs/c563708eab062671b78ec618f3ad0a8d.jpeg"
"1706124019-1065","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","IPhone X 64GB neuf","168 000 FCFA","Dakar","media/annonces/pics/thumbs/8fa7b5f4b532751ea8b47fcecf50a74f.jpeg"
"1706124019-1066","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","IPhone 7 Plus 128GB d’origine USA","130 000 FCFA","Dakar","media/annonces/pics/thumbs/d25a41dfa3f96c044e07b99cb5007c5e.jpeg"
"1706124019-1067","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","iPhone XR neuf scellé","220 000 FCFA","Dakar","media/annonces/pics/thumbs/eafa3a89a77ba2313bc27e572a12562e.jpeg"
"1706124019-1068","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","iPhone 11 Pro max neuf","435 000 FCFA","Dakar","media/annonces/pics/thumbs/a38a9fc57e264c4c483756a2b3538f98.jpeg"
"1706124019-1069","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","iPhone 8 neuf scellé","145 000 FCFA","Dakar","media/annonces/pics/thumbs/9382091c3835e033e9a40a9d77e870fb.jpeg"
"1706124019-1070","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","iPhone X neuf scellé","215 000 FCFA","Dakar","media/annonces/pics/thumbs/be4cc3daf5549373ba27f679d9c300ca.jpeg"
"1706124019-1071","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","iPhone XS Max neuf","280 000 FCFA","Dakar","media/annonces/pics/thumbs/5b1009b32718e251c1865d95cc99f80c.jpeg"
"1706124019-1072","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","iPhone 11 neuf scellé","315 000 FCFA","Dakar","media/annonces/pics/thumbs/573b4598d89a0abd73cda9f11b459343.jpeg"
"1706124019-1073","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","iphone 12 neuf scellé","420 000 FCFA","Dakar","media/annonces/pics/thumbs/24b57e01b1672ab5a78cff6a0ccda6a2.jpeg"
"1706124019-1074","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","Huawei p40 pro","390 000 FCFA","Dakar","media/annonces/pics/thumbs/b05bd6a6ae3e8ccdc7cadf50858f9f92.jpeg"
"1706124019-1075","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","iPhone 13 pro max","1 200 FCFA","Almadies","media/annonces/pics/thumbs/5cda0321cd13ee36c222478fe44fb7d9.jpg"
"1706124019-1076","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","Iphone 7 plus","130 000 FCFA","Médina","media/annonces/pics/thumbs/554526e13530a52027e4194a292eedbe.jpg"
"1706124019-1077","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","iPhone X","200 000 FCFA","Virage","img/nophoto.png"
"1706124019-1078","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","iPhone XR 64go / 256go","175 000 FCFA","Dakar","media/annonces/pics/thumbs/28361363cd3e274ebc88c0d813d78dac.jpeg"
"1706124019-1079","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=17","iPhone X 64g /256g","170 000 FCFA","Dakar","media/annonces/pics/thumbs/3ef52e11181deff6279be1f8246b864c.jpeg"
"1706124025-1080","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=16","IPhone XSMAX 256GB en promo","225 000 FCFA","Dakar","media/annonces/pics/thumbs/3cf36a29a1c5a2979e498de05610cb80.jpeg"
"1706124025-1081","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=16","IPhone 8plus 64GB","147 000 FCFA","Dakar","media/annonces/pics/thumbs/e0e8d6be88091c083be8494b097376bf.jpeg"
"1706124025-1082","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=16","IPhone X 64GB en promo","155 000 FCFA","Dakar","img/nophoto.png"
"1706124025-1083","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=16","iPhone 11 authentique","255 000 FCFA","Dakar","media/annonces/pics/thumbs/a819a7a47177fcae7f0e1da826270aac.jpeg"
"1706124025-1084","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=16","iPhone XS Max","240 000 FCFA","Dakar","media/annonces/pics/thumbs/c6d74d5fa6031986ac203186fc7699b3.jpeg"
"1706124025-1085","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=16","iPhone X 64g/256g","155 000 FCFA","Dakar","media/annonces/pics/thumbs/5e6d2d6b6f1ab3c46a34788fefb4a329.jpeg"
"1706124025-1086","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=16","iPhone XR 64g/128g","165 000 FCFA","Dakar","media/annonces/pics/thumbs/feab86b752658b3d047b4077ed8cf7e7.jpeg"
